MYear,Com_Name,Class,Order,Family,IUCN Classification
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Picidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Picidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Turdidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Ramphastidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Ramphastidae,LC
2021/7,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/7,Wattled_Jacana,Aves,Cathartiformes,Cathartidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Tyrannidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Pelecaniformes,Ardeidae,LC
2021/7,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/7,Wattled_Jacana,Aves,Charadriiformes,Jacanidae,LC
2021/7,Wattled_Jacana,Aves,Passeriformes,Furnariidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Columbiformes,Columbidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Picidae,LC
2021/7,Wattled_Jacana,Aves,Piciformes,Picidae,LC
2021/7,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/7,Wattled_Jacana,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Charadriiformes,Charadriidae,LC
2021/7,Swamp_alligator,Aves,Passeriformes,Mimidae,LC
2021/7,Swamp_alligator,Aves,Passeriformes,Tyrannidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Cuculiformes,Cuculidae,LC
2021/8,Swamp_alligator,Aves,Passeriformes,Dentrocolaptidae,LC
2021/8,Swamp_alligator,Aves,Passeriformes,Tyrannidae,LC
2021/8,Swamp_alligator,Aves,Passeriformes,Thraupidae,LC
2021/8,Swamp_alligator,Mammalia,Rodentia,Caviidae,LC
2021/8,Swamp_alligator,Mammalia,Rodentia,Caviidae,LC
2021/8,Swamp_alligator,Mammalia,Rodentia,Caviidae,LC
2021/8,Swamp_alligator,Mammalia,Rodentia,Caviidae,LC
2021/8,Swamp_alligator,Aves,Pelecaniformes,Threskiornithidae,LC
2021/8,Swamp_alligator,Reptilia,Crocodylia,Alligatoridae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Piciformes,Picidae,LC
2021/8,Rufous_Hornero,Aves,Piciformes,Picidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/8,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/8,Rufous_Hornero,Aves,Accipitriformes,Accipitridae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/8,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Recurvirostridae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Thraupidae,LC
2021/8,Rufous_Hornero,Aves,Passeriformes,Thraupidae,LC
2021/8,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/8,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/8,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/8,Rufous_Hornero,Aves,Piciformes,Ramphastidae,LC
2021/8,Rufous_Hornero,Aves,Piciformes,Ramphastidae,LC
2021/9,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/9,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/9,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/9,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/9,Rufous_Hornero,Aves,Accipitriformes,Accipitridae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/9,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/9,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/9,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/9,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/9,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/9,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/9,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/9,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/9,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/9,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/9,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/9,Rufous_Hornero,Aves,Piciformes,Ramphastidae,LC
2021/10,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Hirundinidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Hirundinidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/10,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/10,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/10,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/10,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/10,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/10,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/10,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/10,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/10,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/10,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/10,Rufous_Hornero,Aves,Cathartiformes,Cathartidae,LC
2021/10,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/10,Rufous_Hornero,Aves,Pelecaniformes,Threskiornithidae,LC
2021/10,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Cuculiformes,Cuculidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/11,Rufous_Hornero,Aves,Gruiformes,Aramidae,LC
2021/11,Rufous_Hornero,Aves,Gruiformes,Aramidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/11,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/11,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anatidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/11,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/11,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anhimidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anhimidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anhimidae,LC
2021/11,Rufous_Hornero,Aves,Anseriformes,Anhimidae,LC
2021/11,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/12,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/12,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Furnariidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/12,Rufous_Hornero,Aves,Piciformes,Picidae,LC
2021/12,Rufous_Hornero,Aves,Piciformes,Picidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Charadriidae,LC
2021/12,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/12,Rufous_Hornero,Aves,Columbiformes,Columbidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Turdidae,LC
2021/12,Rufous_Hornero,Aves,Pelecaniformes,Ardeidae,LC
2021/12,Rufous_Hornero,Aves,Cathartiformes,Cathartidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Dentrocolaptidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Dentrocolaptidae,LC
2021/12,Rufous_Hornero,Aves,Psittaciformes,Psittacidae,LC
2021/12,Rufous_Hornero,Aves,Apodiformes,Trochilinae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Aves,Passeriformes,Tyrannidae,LC
2021/12,Rufous_Hornero,Mammalia,Rodentia,Caviidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
2021/12,Rufous_Hornero,Aves,Charadriiformes,Jacanidae,LC
